262,87th,EB,Cottage Grove,Stony Island,E,41.7365122,-87.60482438,41.73677626,-87.58563818,POINT (-87.6048243845 41.7365122036),POINT (-87.5856381753 41.7367762597),41.73664423,-87.59523128
263,87th,EB,Stony Island,Chicago Skyway,E,41.73677626,-87.58563818,41.73701632,-87.56887315,POINT (-87.5856381753 41.7367762597),POINT (-87.568873148 41.7370163155),41.73689629,-87.57725567
264,87th,WB,Kostner,Cicero,W,41.73482682,-87.73115932,41.73466132,-87.74105635,POINT (-87.7311593177 41.7348268186),POINT (-87.7410563453 41.7346613209),41.73474407,-87.73610784
265,87th,WB,Pulaski,Kostner,W,41.73499249,-87.72145536,41.73482682,-87.73115932,POINT (-87.7214553595 41.734992492),POINT (-87.7311593177 41.7348268186),41.73490966,-87.72630734
266,87th,WB,Central Park,Pulaski,W,41.73515865,-87.71199269,41.73499249,-87.72145536,POINT (-87.711992685 41.7351586508),POINT (-87.7214553595 41.734992492),41.73507557,-87.71672403
267,87th,WB,Kedzie,Central Park,W,41.73535778,-87.70209518,41.73515865,-87.71199269,POINT (-87.7020951833 41.7353577848),POINT (-87.711992685 41.7351586508),41.73525822,-87.70704394
268,87th,WB,California,Kedzie,W,41.73551993,-87.69219803,41.73535778,-87.70209518,POINT (-87.6921980271 41.7355199254),POINT (-87.7020951833 41.7353577848),41.73543886,-87.69714661
269,87th,WB,Western,California,W,41.73566449,-87.68251265,41.73551993,-87.69219803,POINT (-87.6825126506 41.7356644927),POINT (-87.6921980271 41.7355199254),41.73559221,-87.68735534
270,87th,WB,Damen,Western,W,41.73579159,-87.67278362,41.73566449,-87.68251265,POINT (-87.6727836177 41.7357915897),POINT (-87.6825126506 41.7356644927),41.73572804,-87.67764814
271,87th,WB,Ashland,Damen,W,41.73592699,-87.66306371,41.73579159,-87.67278362,POINT (-87.6630637062 41.7359269914),POINT (-87.6727836177 41.7357915897),41.73585929,-87.66792367
272,87th,WB,Racine,Ashland,W,41.73607258,-87.65333871,41.73592699,-87.66306371,POINT (-87.6533387061 41.7360725783),POINT (-87.6630637062 41.7359269914),41.73599979,-87.65820121
273,87th,WB,Halsted,Racine,W,41.73641527,-87.64362557,41.73607258,-87.65333871,POINT (-87.6436255734 41.7364152726),POINT (-87.6533387061 41.7360725783),41.73624393,-87.64848214
274,87th,WB,Dan Ryan Expy,Halsted,E,41.736485,-87.624761,41.73641527,-87.64362557,POINT (-87.624761 41.736485),POINT (-87.6436255734 41.7364152726),41.73645014,-87.63419329
275,87th,WB,Dr Martin L King Jr,Dan Ryan Expy,E,41.73664023,-87.61452643,41.736485,-87.624761,POINT (-87.6145264307 41.7366402331),POINT (-87.624761 41.736485),41.73656262,-87.61964372
276,87th,WB,Cottage Grove,Dr Martin L King Jr,E,41.73678661,-87.60482128,41.73664023,-87.61452643,POINT (-87.6048212832 41.7367866148),POINT (-87.6145264307 41.7366402331),41.73671342,-87.60967386
277,87th,WB,Stony Island,Cottage Grove,E,41.73705067,-87.58563499,41.73678661,-87.60482128,POINT (-87.5856349924 41.7370506698),POINT (-87.6048212832 41.7367866148),41.73691864,-87.59522814
278,87th,WB,Chicago Skyway,Stony Island,E,41.73729072,-87.56886989,41.73705067,-87.58563499,POINT (-87.5688698936 41.7372907245),POINT (-87.5856349924 41.7370506698),41.7371707,-87.57725244
279,Irving Park,EB,Pacific,Oriole,W,41.9521089,-87.82697836,41.95240694,-87.81706697,POINT (-87.8269783644 41.9521088985),POINT (-87.8170669694 41.9524069352),41.95225792,-87.82202267
280,Irving Park,EB,Oriole,Harlem,W,41.95240694,-87.81706697,41.95262568,-87.80726194,POINT (-87.8170669694 41.9524069352),POINT (-87.8072619385 41.9526256799),41.95251631,-87.81216446
281,Irving Park,EB,Harlem,Oak Park,W,41.95262568,-87.80726194,41.95260569,-87.79627351,POINT (-87.8072619385 41.9526256799),POINT (-87.7962735095 41.9526056908),41.95261569,-87.80176773
282,Irving Park,EB,Oak Park,Narragansett,W,41.95260569,-87.79627351,41.9527793,-87.78656068,POINT (-87.7962735095 41.9526056908),POINT (-87.7865606805 41.9527793008),41.9526925,-87.7914171
283,Irving Park,EB,Narragansett,Austin,W,41.9527793,-87.78656068,41.95291894,-87.776776,POINT (-87.7865606805 41.9527793008),POINT (-87.7767759969 41.9529189391),41.95284912,-87.78166834
284,Irving Park,EB,Austin,Central,W,41.95291894,-87.776776,41.95304738,-87.76700093,POINT (-87.7767759969 41.9529189391),POINT (-87.7670009299 41.9530473793),41.95298316,-87.77188847
285,Irving Park,EB,Central,Laramie,W,41.95304738,-87.76700093,41.95316252,-87.75714896,POINT (-87.7670009299 41.9530473793),POINT (-87.7571489562 41.9531625184),41.95310495,-87.76207495
286,Irving Park,EB,Laramie,Cicero,W,41.95316252,-87.75714896,41.95328117,-87.74730613,POINT (-87.7571489562 41.9531625184),POINT (-87.7473061296 41.9532811726),41.95322185,-87.75222755
287,Irving Park,EB,Cicero,Kostner,W,41.95328117,-87.74730613,41.9533922,-87.73806522,POINT (-87.7473061296 41.9532811726),POINT (-87.7380652196 41.9533921986),41.95333669,-87.74268568
288,Irving Park,EB,Kostner,Pulaski,W,41.9533922,-87.73806522,41.95351058,-87.72761846,POINT (-87.7380652196 41.9533921986),POINT (-87.727618462 41.9535105845),41.95345139,-87.73284184
289,Irving Park,EB,Pulaski,Central Park,W,41.95351058,-87.72761846,41.95364925,-87.71781463,POINT (-87.727618462 41.9535105845),POINT (-87.7178146252 41.9536492536),41.95357992,-87.72271655
290,Irving Park,EB,Central Park,Kedzie,W,41.95364925,-87.71781463,41.95378251,-87.70801622,POINT (-87.7178146252 41.9536492536),POINT (-87.708016216 41.9537825128),41.95371588,-87.71291543
291,Irving Park,EB,Kedzie,California,W,41.95378251,-87.70801622,41.95383669,-87.69824191,POINT (-87.708016216 41.9537825128),POINT (-87.6982419087 41.9538366862),41.9538096,-87.70312907
292,Irving Park,EB,California,Western,W,41.95383669,-87.69824191,41.95387554,-87.68846762,POINT (-87.6982419087 41.9538366862),POINT (-87.6884676201 41.9538755379),41.95385612,-87.69335477
293,Irving Park,EB,Western,Damen,W,41.95387554,-87.68846762,41.95401974,-87.67875572,POINT (-87.6884676201 41.9538755379),POINT (-87.6787557154 41.9540197354),41.95394764,-87.68361167
294,Irving Park,EB,Damen,Ashland,W,41.95401974,-87.67875572,41.95415315,-87.66905029,POINT (-87.6787557154 41.9540197354),POINT (-87.6690502851 41.9541531514),41.95408645,-87.67390301
295,Irving Park,EB,Ashland,Clark,W,41.95415315,-87.66905029,41.9542409,-87.6622514,POINT (-87.6690502851 41.9541531514),POINT (-87.6622513991 41.9542409021),41.95419703,-87.66565085
296,Irving Park,EB,Clark,Sheridan,W,41.9542409,-87.6622514,41.95435117,-87.65454619,POINT (-87.6622513991 41.9542409021),POINT (-87.6545461948 41.9543511743),41.95429604,-87.6583988
297,Irving Park,EB,Sheridan,Clarendon,W,41.95435117,-87.65454619,41.95442403,-87.6497013,POINT (-87.6545461948 41.9543511743),POINT (-87.6497013008 41.9544240318),41.9543876,-87.65212375
298,Irving Park,EB,Clarendon,Lake Shore Dr,W,41.95442403,-87.6497013,41.95452032,-87.64456452,POINT (-87.6497013008 41.9544240318),POINT (-87.6445645207 41.9545203153),41.95447218,-87.64713291
299,Irving Park,WB,Pacific,Cumberland,W,41.95238331,-87.82697619,41.95218892,-87.83671042,POINT (-87.8269761925 41.9523833109),POINT (-87.8367104228 41.9521889207),41.95228612,-87.83184331
300,Irving Park,WB,Oriole,Pacific,W,41.95268135,-87.81706475,41.95238331,-87.82697619,POINT (-87.8170647549 41.9526813472),POINT (-87.8269761925 41.9523833109),41.95253233,-87.82202047
301,Irving Park,WB,Harlem,Oriole,W,41.95290009,-87.80725968,41.95268135,-87.81706475,POINT (-87.807259682 41.9529000914),POINT (-87.8170647549 41.9526813472),41.95279072,-87.81216222
302,Irving Park,WB,Oak Park,Harlem,W,41.9528801,-87.79627121,41.95290009,-87.80725968,POINT (-87.7962712058 41.9528801018),POINT (-87.807259682 41.9529000914),41.9528901,-87.80176545
303,Irving Park,WB,Narragansett,Oak Park,W,41.95305371,-87.78655834,41.9528801,-87.79627121,POINT (-87.7865583352 41.9530537114),POINT (-87.7962712058 41.9528801018),41.95296691,-87.79141478
304,Irving Park,WB,Austin,Narragansett,W,41.95319335,-87.77677361,41.95305371,-87.78655834,POINT (-87.7767736096 41.9531933493),POINT (-87.7865583352 41.9530537114),41.95312353,-87.78166598
305,Irving Park,WB,Central,Austin,W,41.95332179,-87.7669985,41.95319335,-87.77677361,POINT (-87.7669985006 41.953321789),POINT (-87.7767736096 41.9531933493),41.95325757,-87.77188606
306,Irving Park,WB,Laramie,Central,W,41.95343693,-87.75714648,41.95332179,-87.7669985,POINT (-87.7571464847 41.9534369276),POINT (-87.7669985006 41.953321789),41.95337936,-87.76207249
307,Irving Park,WB,Cicero,Laramie,W,41.95355558,-87.74730362,41.95343693,-87.75714648,POINT (-87.7473036159 41.9535555813),POINT (-87.7571464847 41.9534369276),41.95349626,-87.75222505
308,Irving Park,WB,Kostner,Cicero,W,41.95366661,-87.73806267,41.95355558,-87.74730362,POINT (-87.7380626662 41.9536666068),POINT (-87.7473036159 41.9535555813),41.9536111,-87.74268315
309,Irving Park,WB,Pulaski,Kostner,W,41.95378499,-87.72761586,41.95366661,-87.73806267,POINT (-87.7276158638 41.9537849922),POINT (-87.7380626662 41.9536666068),41.9537258,-87.73283927
310,Irving Park,WB,Central Park,Pulaski,W,41.95392366,-87.71781198,41.95378499,-87.72761586,POINT (-87.7178119849 41.9539236607),POINT (-87.7276158638 41.9537849922),41.95385433,-87.72271392
311,Irving Park,WB,Kedzie,Central Park,W,41.95405692,-87.70801353,41.95392366,-87.71781198,POINT (-87.7080135337 41.9540569195),POINT (-87.7178119849 41.9539236607),41.95399029,-87.71291276
312,Irving Park,WB,California,Kedzie,W,41.95411109,-87.69823918,41.95405692,-87.70801353,POINT (-87.6982391845 41.9541110923),POINT (-87.7080135337 41.9540569195),41.95408401,-87.70312636
313,Irving Park,WB,Western,California,W,41.95414994,-87.68846485,41.95411109,-87.69823918,POINT (-87.6884648539 41.9541499435),POINT (-87.6982391845 41.9541110923),41.95413052,-87.69335202
314,Irving Park,WB,Damen,Western,W,41.95429414,-87.67875291,41.95414994,-87.68846485,POINT (-87.6787529076 41.9542941404),POINT (-87.6884648539 41.9541499435),41.95422204,-87.68360888
315,Irving Park,WB,Ashland,Damen,W,41.95442756,-87.66904744,41.95429414,-87.67875291,POINT (-87.6690474356 41.954427556),POINT (-87.6787529076 41.9542941404),41.95436085,-87.67390018
316,Irving Park,WB,Clark,Ashland,W,41.95451531,-87.66224852,41.95442756,-87.66904744,POINT (-87.6622485204 41.9545153063),POINT (-87.6690474356 41.954427556),41.95447144,-87.66564798
317,Irving Park,WB,Sheridan,Clark,W,41.95462558,-87.65454328,41.95451531,-87.66224852,POINT (-87.654543283 41.954625578),POINT (-87.6622485204 41.9545153063),41.95457045,-87.6583959
318,Irving Park,WB,Clarendon,Sheridan,W,41.95469844,-87.64969837,41.95462558,-87.65454328,POINT (-87.6496983683 41.9546984352),POINT (-87.654543283 41.954625578),41.95466201,-87.65212083
319,Irving Park,WB,Lake Shore Dr,Clarendon,W,41.95479472,-87.64456157,41.95469844,-87.64969837,POINT (-87.6445615662 41.9547947184),POINT (-87.6496983683 41.9546984352),41.95474658,-87.64712997
320,North,EB,Harlem,Oak Park,W,41.90872891,-87.80576025,41.90889853,-87.79480475,POINT (-87.8057602459 41.9087289094),POINT (-87.794804754 41.9088985252),41.90881372,-87.8002825
321,North,EB,Oak Park,Narragansett,W,41.90889853,-87.79480475,41.90897446,-87.7849651,POINT (-87.794804754 41.9088985252),POINT (-87.7849651041 41.9089744604),41.9089365,-87.78988493
322,North,EB,Narragansett,Austin,W,41.90897446,-87.7849651,41.90912543,-87.7756167,POINT (-87.7849651041 41.9089744604),POINT (-87.7756166957 41.9091254301),41.90904995,-87.7802909
323,North,EB,Austin,Central,W,41.90912543,-87.7756167,41.90924152,-87.76572538,POINT (-87.7756166957 41.9091254301),POINT (-87.7657253832 41.9092415237),41.90918348,-87.77067104
324,North,EB,Central,Laramie,W,41.90924152,-87.76572538,41.90936407,-87.75579686,POINT (-87.7657253832 41.9092415237),POINT (-87.7557968589 41.9093640671),41.9093028,-87.76076112
325,North,EB,Laramie,Cicero,W,41.90936407,-87.75579686,41.90948858,-87.74611571,POINT (-87.7557968589 41.9093640671),POINT (-87.7461157058 41.9094885759),41.90942633,-87.75095629
326,North,EB,Cicero,Kostner,W,41.90948858,-87.74611571,41.90961836,-87.73626439,POINT (-87.7461157058 41.9094885759),POINT (-87.7362643899 41.9096183569),41.90955347,-87.74119005
327,Western,NB,111th,107th,S,41.69177812,-87.68097209,41.69907792,-87.68120464,POINT (-87.6809720935 41.6917781183),POINT (-87.6812046376 41.6990779218),41.69542802,-87.68108837
328,Western,NB,107th,103rd,S,41.69907792,-87.68120464,41.70637528,-87.68143727,POINT (-87.6812046376 41.6990779218),POINT (-87.6814372666 41.7063752847),41.7027266,-87.68132096
329,Western,NB,103rd,99th,S,41.70637528,-87.68143727,41.71367275,-87.68166025,POINT (-87.6814372666 41.7063752847),POINT (-87.6816602454 41.713672748),41.71002402,-87.68154876
330,Western,NB,99th,95th,S,41.71367275,-87.68166025,41.72093828,-87.68187204,POINT (-87.6816602454 41.713672748),POINT (-87.6818720444 41.7209382823),41.71730552,-87.68176615
331,Western,NB,95th,91st,S,41.72093828,-87.68187204,41.72822864,-87.68211649,POINT (-87.6818720444 41.7209382823),POINT (-87.6821164908 41.7282286362),41.72458346,-87.68199427
332,Western,NB,91st,87th,S,41.72822864,-87.68211649,41.73552625,-87.68233085,POINT (-87.6821164908 41.7282286362),POINT (-87.6823308541 41.7355262471),41.73187745,-87.68222367
333,Western,NB,87th,83rd,S,41.73552625,-87.68233085,41.74281467,-87.68249602,POINT (-87.6823308541 41.7355262471),POINT (-87.6824960199 41.7428146728),41.73917046,-87.68241344
334,Western,NB,83rd,79th,S,41.74281467,-87.68249602,41.75010178,-87.68266393,POINT (-87.6824960199 41.7428146728),POINT (-87.6826639338 41.7501017847),41.74645823,-87.68257998
335,Western,NB,79th,Columbus Ave,S,41.75010178,-87.68266393,41.75923108,-87.68291923,POINT (-87.6826639338 41.7501017847),POINT (-87.6829192318 41.7592310843),41.75466643,-87.68279158
336,Western,NB,Columbus Ave,71st,S,41.75923108,-87.68291923,41.76470118,-87.68305942,POINT (-87.6829192318 41.7592310843),POINT (-87.6830594183 41.764701176),41.76196613,-87.68298933
337,Western,NB,71st,67th,S,41.76470118,-87.68305942,41.77197658,-87.68326095,POINT (-87.6830594183 41.764701176),POINT (-87.6832609507 41.7719765782),41.76833888,-87.68316019
338,Western,NB,67th,63rd,S,41.77197658,-87.68326095,41.77921498,-87.68345604,POINT (-87.6832609507 41.7719765782),POINT (-87.6834560431 41.7792149771),41.77559578,-87.6833585
339,Western,NB,63rd,59th,S,41.77921498,-87.68345604,41.78652769,-87.68364728,POINT (-87.6834560431 41.7792149771),POINT (-87.6836472764 41.786527685),41.78287134,-87.68355166
340,Western,NB,59th,55th,S,41.78652769,-87.68364728,41.79387555,-87.68385842,POINT (-87.6836472764 41.786527685),POINT (-87.6838584229 41.793875546),41.79020162,-87.68375285
341,Western,NB,55th,51st,S,41.79387555,-87.68385842,41.80114515,-87.68404066,POINT (-87.6838584229 41.793875546),POINT (-87.684040664 41.8011451454),41.79751035,-87.68394954
342,Western,NB,51st,47th,S,41.80114515,-87.68404066,41.80842471,-87.68424197,POINT (-87.684040664 41.8011451454),POINT (-87.6842419673 41.8084247143),41.80478493,-87.68414132
343,Western,NB,47th,43rd,S,41.80842471,-87.68424197,41.81569489,-87.68444497,POINT (-87.6842419673 41.8084247143),POINT (-87.6844449706 41.8156948926),41.8120598,-87.68434347
344,Western,NB,43rd,Pershing,S,41.81569489,-87.68444497,41.82299499,-87.68469334,POINT (-87.6844449706 41.8156948926),POINT (-87.6846933402 41.8229949942),41.81934494,-87.68456916
345,Western,NB,Pershing,Archer,S,41.82299499,-87.68469334,41.82593688,-87.6847191,POINT (-87.6846933402 41.8229949942),POINT (-87.6847191026 41.8259368847),41.82446594,-87.68470622
346,Western,NB,Archer,31st,S,41.82593688,-87.6847191,41.83907298,-87.68503933,POINT (-87.6847191026 41.8259368847),POINT (-87.6850393262 41.8390729803),41.83250493,-87.68487922
347,Western,NB,31st,Cermak,S,41.83907298,-87.68503933,41.85203087,-87.68545675,POINT (-87.6850393262 41.8390729803),POINT (-87.6854567493 41.8520308712),41.84555193,-87.68524804
348,Western,NB,Cermak,18th,S,41.85203087,-87.68545675,41.857496,-87.685797,POINT (-87.6854567493 41.8520308712),POINT (-87.685797 41.857496),41.85476344,-87.68562688
349,Western,NB,18th,Roosevelt,S,41.857496,-87.685797,41.86661151,-87.68585486,POINT (-87.685797 41.857496),POINT (-87.6858548579 41.8666115084),41.86205376,-87.68582593
350,Western,NB,Roosevelt,Van Buren,S,41.86661151,-87.68585486,41.87608259,-87.68608592,POINT (-87.6858548579 41.8666115084),POINT (-87.6860859175 41.8760825857),41.87134705,-87.68597039
351,Western,NB,Van Buren,Washington,S,41.87608259,-87.68608592,41.88299517,-87.68630096,POINT (-87.6860859175 41.8760825857),POINT (-87.6863009624 41.8829951691),41.87953888,-87.68619344
352,Western,NB,Washington,Grand,N,41.88299517,-87.68630096,41.89064702,-87.68651089,POINT (-87.6863009624 41.8829951691),POINT (-87.6865108851 41.8906470248),41.8868211,-87.68640593
353,Western,NB,Grand,Chicago,N,41.89064702,-87.68651089,41.89574221,-87.68665896,POINT (-87.6865108851 41.8906470248),POINT (-87.6866589587 41.8957422115),41.89319462,-87.68658493
354,Western,NB,Chicago,Division,N,41.89574221,-87.68665896,41.90301509,-87.6868431,POINT (-87.6866589587 41.8957422115),POINT (-87.686843103 41.9030150932),41.89937865,-87.68675103
355,Western,NB,Division,North Ave,N,41.90301509,-87.6868431,41.91031983,-87.68703702,POINT (-87.686843103 41.9030150932),POINT (-87.6870370163 41.9103198343),41.90666746,-87.68694006
356,Western,NB,North Ave,Milwaukee,N,41.91031983,-87.68703702,41.91680439,-87.68720501,POINT (-87.6870370163 41.9103198343),POINT (-87.6872050148 41.9168043897),41.91356211,-87.68712102
357,Western,NB,Milwaukee,Fullerton,N,41.91680439,-87.68720501,41.92489965,-87.68745819,POINT (-87.6872050148 41.9168043897),POINT (-87.68745819 41.9248996489),41.92085202,-87.6873316
358,Western,NB,Fullerton,Kennedy Expy,N,41.92489965,-87.68745819,41.92798077,-87.68756612,POINT (-87.68745819 41.9248996489),POINT (-87.6875661231 41.9279807743),41.92644021,-87.68751216
359,Western,NB,Kennedy Expy,Diversey,N,41.92798077,-87.68756612,41.93217809,-87.68769895,POINT (-87.6875661231 41.9279807743),POINT (-87.6876989484 41.9321780939),41.93007943,-87.68763254
360,Western,NB,Diversey,Belmont,N,41.93217809,-87.68769895,41.93945978,-87.68798106,POINT (-87.6876989484 41.9321780939),POINT (-87.6879810565 41.9394597831),41.93581894,-87.68784001
361,Western,NB,Belmont,Addison,N,41.93945978,-87.68798106,41.94672978,-87.68807393,POINT (-87.6879810565 41.9394597831),POINT (-87.6880739349 41.9467297764),41.94309478,-87.6880275
362,Western,NB,Addison,Irving Park,N,41.94672978,-87.68807393,41.95401171,-87.68828243,POINT (-87.6880739349 41.9467297764),POINT (-87.6882824308 41.9540117081),41.95037075,-87.68817818
363,Western,NB,Irving Park,Montrose,N,41.95401171,-87.68828243,41.96131182,-87.68849917,POINT (-87.6882824308 41.9540117081),POINT (-87.6884991671 41.9613118159),41.95766177,-87.6883908
364,Western,NB,Montrose,Lawrence,N,41.96131182,-87.68849917,41.96861389,-87.68872273,POINT (-87.6884991671 41.9613118159),POINT (-87.6887227326 41.9686138926),41.96496286,-87.68861095
365,Western,NB,Lawrence,Foster,N,41.96861389,-87.68872273,41.97589051,-87.68896683,POINT (-87.6887227326 41.9686138926),POINT (-87.6889668295 41.97589051),41.9722522,-87.68884478
366,Western,NB,Foster,Bryn Mawr,N,41.97589051,-87.68896683,41.98316666,-87.68926444,POINT (-87.6889668295 41.97589051),POINT (-87.6892644434 41.9831666552),41.97952859,-87.68911564
367,Western,NB,Bryn Mawr,Peterson,N,41.98316666,-87.68926444,41.99049897,-87.68948864,POINT (-87.6892644434 41.9831666552),POINT (-87.6894886422 41.9904989723),41.98683282,-87.68937654
368,Western,SB,107th,111th,S,41.69908,-87.68157079,41.6917802,-87.68133821,POINT (-87.681570794 41.699079999),POINT (-87.6813382085 41.691780196),41.6954301,-87.6814545
369,Western,SB,103rd,107th,S,41.70637736,-87.68180346,41.69908,-87.68157079,POINT (-87.6818034645 41.7063773615),POINT (-87.681570794 41.699079999),41.70272868,-87.68168713
370,Western,SB,99th,103rd,S,41.71367482,-87.68202648,41.70637736,-87.68180346,POINT (-87.6820264847 41.7136748244),POINT (-87.6818034645 41.7063773615),41.71002609,-87.68191497
371,Western,SB,95th,99th,S,41.72094036,-87.68223832,41.71367482,-87.68202648,POINT (-87.6822383249 41.7209403583),POINT (-87.6820264847 41.7136748244),41.71730759,-87.6821324
372,Western,SB,91st,95th,S,41.72823071,-87.68248281,41.72094036,-87.68223832,POINT (-87.6824828127 41.7282307117),POINT (-87.6822383249 41.7209403583),41.72458554,-87.68236057
373,Western,SB,87th,91st,S,41.73552832,-87.68269722,41.72823071,-87.68248281,POINT (-87.6826972175 41.7355283222),POINT (-87.6824828127 41.7282307117),41.73187952,-87.68259002
374,Western,SB,83rd,87th,S,41.74281675,-87.68286242,41.73552832,-87.68269722,POINT (-87.6828624247 41.7428167477),POINT (-87.6826972175 41.7355283222),41.73917254,-87.68277982
375,Western,SB,79th,83rd,S,41.75010386,-87.68303038,41.74281675,-87.68286242,POINT (-87.6830303802 41.7501038593),POINT (-87.6828624247 41.7428167477),41.74646031,-87.6829464
376,Western,SB,Columbus Ave,79th,S,41.75923316,-87.68328573,41.75010386,-87.68303038,POINT (-87.6832857301 41.7592331585),POINT (-87.6830303802 41.7501038593),41.75466851,-87.68315806
377,Western,SB,71st,Columbus Ave,S,41.76470325,-87.68342595,41.75923316,-87.68328573,POINT (-87.6834259477 41.76470325),POINT (-87.6832857301 41.7592331585),41.76196821,-87.68335584
378,Western,SB,67th,71st,S,41.77197865,-87.68362752,41.76470325,-87.68342595,POINT (-87.6836275216 41.7719786518),POINT (-87.6834259477 41.76470325),41.76834095,-87.68352674
379,Western,SB,63rd,67th,S,41.77921705,-87.68382266,41.77197865,-87.68362752,POINT (-87.6838226552 41.7792170504),POINT (-87.6836275216 41.7719786518),41.77559785,-87.68372509
380,Western,SB,59th,63rd,S,41.78652976,-87.68401393,41.77921705,-87.68382266,POINT (-87.6840139301 41.7865297579),POINT (-87.6838226552 41.7792170504),41.78287341,-87.6839183
381,Western,SB,55th,59th,S,41.79387762,-87.68422512,41.78652976,-87.68401393,POINT (-87.6842251186 41.7938776185),POINT (-87.6840139301 41.7865297579),41.79020369,-87.68411953
382,Western,SB,51st,55th,S,41.80114722,-87.6844074,41.79387762,-87.68422512,POINT (-87.6844074011 41.8011472177),POINT (-87.6842251186 41.7938776185),41.79751242,-87.68431626
383,Western,SB,47th,51st,S,41.80842679,-87.68460875,41.80114722,-87.6844074,POINT (-87.684608746 41.8084267863),POINT (-87.6844074011 41.8011472177),41.80478701,-87.68450808
384,Western,SB,43rd,47th,S,41.81569696,-87.68481179,41.80842679,-87.68460875,POINT (-87.6848117907 41.8156969641),POINT (-87.684608746 41.8084267863),41.81206188,-87.68471027
385,Western,SB,Pershing,43rd,S,41.82299707,-87.6850602,41.81569696,-87.68481179,POINT (-87.685060202 41.8229970652),POINT (-87.6848117907 41.8156969641),41.81934702,-87.684936
386,Western,SB,Archer,Pershing,S,41.82593896,-87.68508598,41.82299707,-87.6850602,POINT (-87.6850859812 41.8259389558),POINT (-87.685060202 41.8229970652),41.82446802,-87.68507309
387,Western,SB,31st,Archer,S,41.83907505,-87.68540628,41.82593896,-87.68508598,POINT (-87.6854062799 41.8390750509),POINT (-87.6850859812 41.8259389558),41.83250701,-87.68524613
388,Western,SB,Cermak,31st,S,41.85203294,-87.68582378,41.83907505,-87.68540628,POINT (-87.6858237771 41.852032941),POINT (-87.6854062799 41.8390750509),41.845554,-87.68561503
389,Western,SB,18th,Cermak,S,41.857516,-87.685945,41.85203294,-87.68582378,POINT (-87.685945 41.857516),POINT (-87.6858237771 41.852032941),41.85477447,-87.68588439
390,Western,SB,Roosevelt,18th,S,41.86661358,-87.68622197,41.857516,-87.685945,POINT (-87.686221969 41.8666135775),POINT (-87.685945 41.857516),41.86206479,-87.68608349
391,Western,SB,Van Buren,Roosevelt,S,41.87608465,-87.68645308,41.86661358,-87.68622197,POINT (-87.6864530829 41.8760846544),POINT (-87.686221969 41.8666135775),41.87134912,-87.68633753
392,Western,SB,Washington,Van Buren,N,41.88299724,-87.68666817,41.87608465,-87.68645308,POINT (-87.6866681673 41.8829972374),POINT (-87.6864530829 41.8760846544),41.87954095,-87.68656063
393,Western,SB,Grand,Washington,N,41.89064909,-87.68687813,41.88299724,-87.68666817,POINT (-87.6868781339 41.8906490928),POINT (-87.6866681673 41.8829972374),41.88682317,-87.68677315
394,Western,SB,Chicago,Grand,N,41.89574428,-87.68702624,41.89064909,-87.68687813,POINT (-87.6870262366 41.8957442792),POINT (-87.6868781339 41.8906490928),41.89319669,-87.68695219
395,Western,SB,Division,Chicago,N,41.90301716,-87.68721042,41.89574428,-87.68702624,POINT (-87.6872104227 41.9030171606),POINT (-87.6870262366 41.8957442792),41.89938072,-87.68711833
396,Western,SB,North Ave,Division,N,41.9103219,-87.68740438,41.90301716,-87.68721042,POINT (-87.6874043778 41.9103219014),POINT (-87.6872104227 41.9030171606),41.90666953,-87.6873074
397,Western,SB,Milwaukee,North Ave,N,41.91680646,-87.68757241,41.9103219,-87.68740438,POINT (-87.6875724135 41.9168064565),POINT (-87.6874043778 41.9103219014),41.91356418,-87.6874884
398,Western,SB,Fullerton,Milwaukee,N,41.92490172,-87.68782564,41.91680646,-87.68757241,POINT (-87.6878256352 41.9249017152),POINT (-87.6875724135 41.9168064565),41.92085409,-87.68769903
399,Western,SB,Kennedy Expy,Fullerton,N,41.92798284,-87.68793359,41.92490172,-87.68782564,POINT (-87.6879335859 41.9279828403),POINT (-87.6878256352 41.9249017152),41.92644228,-87.68787962
400,Western,SB,Diversey,Kennedy Expy,N,41.93218016,-87.68806644,41.92798284,-87.68793359,POINT (-87.6880664353 41.9321801597),POINT (-87.6879335859 41.9279828403),41.9300815,-87.68800002
401,Western,SB,Belmont,Diversey,N,41.93946185,-87.68834859,41.93218016,-87.68806644,POINT (-87.6883485854 41.9394618483),POINT (-87.6880664353 41.9321801597),41.93582101,-87.68820752
402,Western,SB,Addison,Belmont,N,41.94673184,-87.68844151,41.93946185,-87.68834859,POINT (-87.6884415055 41.9467318416),POINT (-87.6883485854 41.9394618483),41.94309685,-87.68839505
403,Western,SB,Irving Park,Addison,N,41.95401377,-87.68865004,41.94673184,-87.68844151,POINT (-87.6886500432 41.954013773),POINT (-87.6884415055 41.9467318416),41.95037281,-87.68854578
404,Western,SB,Montrose,Irving Park,N,41.96131388,-87.68886682,41.95401377,-87.68865004,POINT (-87.6888668215 41.9613138803),POINT (-87.6886500432 41.954013773),41.95766383,-87.68875843
405,Western,SB,Lawrence,Montrose,N,41.96861596,-87.68909043,41.96131388,-87.68886682,POINT (-87.689090429 41.9686159566),POINT (-87.6888668215 41.9613138803),41.96496492,-87.68897863
